Entity; Entity_Count
http://dbpedia.org/resource/School; 4231
http://dbpedia.org/resource/Constabulary; 3746
http://dbpedia.org/resource/Day; 2940
http://dbpedia.org/resource/Man; 2845
http://dbpedia.org/resource/Student; 2663
http://dbpedia.org/resource/Year; 2599
http://dbpedia.org/resource/Woman; 2408
http://dbpedia.org/resource/High_school; 2387
http://dbpedia.org/resource/Counties_of_England; 2365
http://dbpedia.org/resource/Photograph; 2334
http://dbpedia.org/resource/United_States; 1879
http://dbpedia.org/resource/Trump; 1548
http://dbpedia.org/resource/Week; 1494
http://dbpedia.org/resource/Home; 1482
http://dbpedia.org/resource/City; 1429
http://dbpedia.org/resource/Human; 1373
http://dbpedia.org/resource/Game; 1272
http://dbpedia.org/resource/State_(polity); 1269
http://dbpedia.org/resource/House; 1266
http://dbpedia.org/resource/Park; 1222
http://dbpedia.org/resource/Baseball; 1209
http://dbpedia.org/resource/Child; 1200
http://dbpedia.org/resource/Workweek_and_weekend; 1182
http://dbpedia.org/resource/Television; 1124
http://dbpedia.org/resource/Report; 1113
http://dbpedia.org/resource/Area; 1092
http://dbpedia.org/resource/Girl; 1061
http://dbpedia.org/resource/Death; 1058
http://dbpedia.org/resource/Donald_Trump; 1041
http://dbpedia.org/resource/Bill_(law); 1015
http://dbpedia.org/resource/Memorial_Day; 993
http://dbpedia.org/resource/Family; 951
http://dbpedia.org/resource/Summer; 926
http://dbpedia.org/resource/Saturday; 914
http://dbpedia.org/resource/Boy; 911
http://dbpedia.org/resource/People; 899
http://dbpedia.org/resource/Food; 892
http://dbpedia.org/resource/Officer_(armed_forces); 887
http://dbpedia.org/resource/County_(United_States); 874
http://dbpedia.org/resource/News; 864
http://dbpedia.org/resource/Official; 846
http://dbpedia.org/resource/Law; 823
http://dbpedia.org/resource/Team; 821
http://dbpedia.org/resource/Program_management; 821
http://dbpedia.org/resource/Chapeau; 814
http://dbpedia.org/resource/Road; 798
http://dbpedia.org/resource/Location_(geography); 783
http://dbpedia.org/resource/Tax; 777
http://dbpedia.org/resource/Teacher; 776
http://dbpedia.org/resource/Barack_Obama; 755
http://dbpedia.org/resource/Community; 754
http://dbpedia.org/resource/Water; 752
http://dbpedia.org/resource/Project; 748
http://dbpedia.org/resource/Friday; 741
http://dbpedia.org/resource/Lake; 740
http://dbpedia.org/resource/Mother; 736
http://dbpedia.org/resource/Street; 722
http://dbpedia.org/resource/Athletics_(sport); 722
http://dbpedia.org/resource/Bus; 719
http://dbpedia.org/resource/Night; 715
http://dbpedia.org/resource/Health; 697
http://dbpedia.org/resource/Job; 695
http://dbpedia.org/resource/Service_(economics); 693
http://dbpedia.org/resource/Beach; 691
http://dbpedia.org/resource/Star; 679
http://dbpedia.org/resource/Restaurant; 674
http://dbpedia.org/resource/Republican_Party_(United_States); 674
http://dbpedia.org/resource/Car; 672
http://dbpedia.org/resource/Judge; 670
http://dbpedia.org/resource/Concert; 670
http://dbpedia.org/resource/Trump_(surname); 669
http://dbpedia.org/resource/Council; 662
http://dbpedia.org/resource/Tuesday; 658
http://dbpedia.org/resource/Dog; 655
http://dbpedia.org/resource/Season_(sports); 647
http://dbpedia.org/resource/Election; 647
