Entity; Entity_Count
http://dbpedia.org/resource/Xmas; 3967
http://dbpedia.org/resource/Year; 3936
http://dbpedia.org/resource/Constabulary; 3554
http://dbpedia.org/resource/Trump; 3081
http://dbpedia.org/resource/Man; 2787
http://dbpedia.org/resource/School; 2607
http://dbpedia.org/resource/Woman; 2147
http://dbpedia.org/resource/United_States; 2007
http://dbpedia.org/resource/Holiday; 1978
http://dbpedia.org/resource/Counties_of_England; 1970
http://dbpedia.org/resource/Photograph; 1949
http://dbpedia.org/resource/Student; 1765
http://dbpedia.org/resource/Home; 1707
http://dbpedia.org/resource/Day; 1557
http://dbpedia.org/resource/Basketball; 1470
http://dbpedia.org/resource/Game; 1352
http://dbpedia.org/resource/Human; 1312
http://dbpedia.org/resource/City; 1293
http://dbpedia.org/resource/Child; 1293
http://dbpedia.org/resource/December; 1280
http://dbpedia.org/resource/Death; 1234
http://dbpedia.org/resource/High_school; 1199
http://dbpedia.org/resource/Week; 1196
http://dbpedia.org/resource/State_(polity); 1176
http://dbpedia.org/resource/Family; 1164
http://dbpedia.org/resource/Election; 1109
http://dbpedia.org/resource/Area; 1024
http://dbpedia.org/resource/Report; 1016
http://dbpedia.org/resource/House; 1013
http://dbpedia.org/resource/Trumpet; 1012
http://dbpedia.org/resource/People; 1010
http://dbpedia.org/resource/Television; 990
http://dbpedia.org/resource/News; 985
http://dbpedia.org/resource/Boy; 983
http://dbpedia.org/resource/Snow; 979
http://dbpedia.org/resource/Football; 971
http://dbpedia.org/resource/Girl; 944
http://dbpedia.org/resource/Season_(sports); 933
http://dbpedia.org/resource/Road; 926
http://dbpedia.org/resource/Team; 912
http://dbpedia.org/resource/Gift; 902
http://dbpedia.org/resource/Official; 882
http://dbpedia.org/resource/Weather; 843
http://dbpedia.org/resource/Donald_Trump; 835
http://dbpedia.org/resource/Workweek_and_weekend; 825
http://dbpedia.org/resource/Park; 814
http://dbpedia.org/resource/Barack_Obama; 805
http://dbpedia.org/resource/Night; 803
