NDCG, ranking_relatedness16.csv, ranking_relative_relatedness16.csv, ranking_relativeness16.csv, ranking_time_relatedness16.csv, ranking_time_relative_relatedness16.csv, ranking_time_relativeness16.csv, ranking_timeliness16.csv
@5, 0.7406319169800547, 0.8766040038225257, 0.8766040038225257, 0.7251274067338431, 0.8585885556977936, 0.8585885556977936, 0.4006185877885889
@10, 0.7475920573850815, 0.932763100920627, 0.9277302318886089, 0.7343540884743804, 0.9136969581429631, 0.9097065494866836, 0.6110082365513392
@20, 0.8803184939993798, 0.9261396818987149, 0.9216694194924084, 0.8628822410981026, 0.9092048757771879, 0.9056605407888377, 0.6936684314609919
end, 0.8988307568813818, 0.9523653334050485, 0.9478261914889694, 0.8826473030439749, 0.9369359086881929, 0.9332262741949475, 0.8051243405562956

