NDCG, ranking_relatedness9.csv, ranking_relative_relatedness9.csv, ranking_relativeness9.csv, ranking_time_relatedness9.csv, ranking_time_relative_relatedness9.csv, ranking_time_relativeness9.csv, ranking_timeliness9.csv
@5, 0.26719699458328366, 0.26719699458328366, 0.34923663804538074, 0.26719699458328366, 0.26719699458328366, 0.42033065788103474, 0.46433541158259684
@10, 0.2757675277503598, 0.2757675277503598, 0.3248703261182107, 0.2757675277503598, 0.2757675277503598, 0.31467261448566763, 0.5103424392517218
@20, 0.3609429577056273, 0.3609429577056273, 0.41903038731929404, 0.3609429577056273, 0.3609429577056273, 0.452812147764131, 0.6125299256860346
end, 0.7139440372651893, 0.7139440372651893, 0.7306567044439745, 0.7139440372651893, 0.7139440372651893, 0.7432406578229239, 0.816942298911676

