NDCG, ranking_relatedness11.csv, ranking_relative_relatedness11.csv, ranking_relativeness11.csv, ranking_time_relatedness11.csv, ranking_time_relative_relatedness11.csv, ranking_time_relativeness11.csv, ranking_timeliness11.csv
@5, 0.1632288090241237, 0.1632288090241237, 0.17944970572975122, 0.1632288090241237, 0.1632288090241237, 0.17944970572975122, 0.13152248326683885
@10, 0.235680148928929, 0.235680148928929, 0.3881895788864341, 0.235680148928929, 0.235680148928929, 0.3894273415432856, 0.34455717984901113
@20, 0.41536533846197427, 0.41536533846197427, 0.469820259399955, 0.41536533846197427, 0.41536533846197427, 0.46681989551315184, 0.527288589952234
end, 0.6531007415209552, 0.6531007415209552, 0.7055531019105463, 0.6531007415209552, 0.6531007415209552, 0.7028768403067519, 0.7051217258153115

