NDCG, ranking_relatedness12.csv, ranking_relative_relatedness12.csv, ranking_relativeness12.csv, ranking_time_relatedness12.csv, ranking_time_relative_relatedness12.csv, ranking_time_relativeness12.csv, ranking_timeliness12.csv
@5, 0.3238953832332181, 0.3238953832332181, 0.35447364106161805, 0.3238953832332181, 0.3238953832332181, 0.4509038164789297, 0.2641253087797426
@10, 0.32112639016530875, 0.32112639016530875, 0.458237906226076, 0.32112639016530875, 0.32112639016530875, 0.5308770194854995, 0.27610267026683033
@20, 0.5629759310821673, 0.5629759310821673, 0.6557651354692783, 0.5629759310821673, 0.5629759310821673, 0.7272351532444857, 0.5186768487137194
end, 0.7208132354212216, 0.7208132354212216, 0.7744998426665263, 0.7208132354212216, 0.7208132354212216, 0.8098720729368998, 0.7084528762341278

