NDCG, ranking_relatedness7.csv, ranking_relative_relatedness7.csv, ranking_relativeness7.csv, ranking_time_relatedness7.csv, ranking_time_relative_relatedness7.csv, ranking_time_relativeness7.csv, ranking_timeliness7.csv
@5, 0.0987554846540889, 0.0987554846540889, 0.14913236399222216, 0.0987554846540889, 0.0987554846540889, 0.2397550803250651, 0.3632951290525075
@10, 0.12492472770280798, 0.12492472770280798, 0.36371714022216634, 0.12492472770280798, 0.12492472770280798, 0.374992976758497, 0.32665417080793846
@20, 0.3754391827106326, 0.3754391827106326, 0.5954666492433205, 0.3754391827106326, 0.3754391827106326, 0.5961089898672379, 0.47238189348356807
end, 0.6355815682621538, 0.6355815682621538, 0.7131491950155752, 0.6355815682621538, 0.6355815682621538, 0.714409441468947, 0.7080171694469187

