NDCG, ranking_relatedness5.csv, ranking_relative_relatedness5.csv, ranking_relativeness5.csv, ranking_time_relatedness5.csv, ranking_time_relative_relatedness5.csv, ranking_time_relativeness5.csv, ranking_timeliness5.csv
@5, 0.02422572894811544, 0.02422572894811544, 0.28321705488273596, 0.02422572894811544, 0.02422572894811544, 0.2932935203659224, 0.0493130488924099
@10, 0.060339471588861576, 0.060339471588861576, 0.37423989084636106, 0.060339471588861576, 0.060339471588861576, 0.38104800934080024, 0.17025152961254011
@20, 0.31291922871095823, 0.31291922871095823, 0.5354763239804369, 0.31291922871095823, 0.31291922871095823, 0.5467756303346708, 0.25180968614899923
end, 0.6316675041439718, 0.6316675041439718, 0.744918344941435, 0.6316675041439718, 0.6316675041439718, 0.749551040111089, 0.6296494833425492

