Entity; Entity_Count
http://dbpedia.org/resource/School; 3812
http://dbpedia.org/resource/Constabulary; 3463
http://dbpedia.org/resource/Man; 2878
http://dbpedia.org/resource/Student; 2475
http://dbpedia.org/resource/Year; 2472
http://dbpedia.org/resource/Counties_of_England; 2338
http://dbpedia.org/resource/Woman; 2243
http://dbpedia.org/resource/Day; 2211
http://dbpedia.org/resource/Basketball; 2070
http://dbpedia.org/resource/Photograph; 1779
http://dbpedia.org/resource/High_school; 1663
http://dbpedia.org/resource/United_States; 1578
http://dbpedia.org/resource/Girl; 1529
http://dbpedia.org/resource/Week; 1461
http://dbpedia.org/resource/Home; 1431
http://dbpedia.org/resource/State_(polity); 1362
http://dbpedia.org/resource/Bill_(law); 1353
http://dbpedia.org/resource/Human; 1343
http://dbpedia.org/resource/House; 1330
http://dbpedia.org/resource/Building_superintendent; 1290
http://dbpedia.org/resource/Boy; 1285
http://dbpedia.org/resource/City; 1240
http://dbpedia.org/resource/February; 1228
http://dbpedia.org/resource/Television; 1204
http://dbpedia.org/resource/Report; 1184
http://dbpedia.org/resource/Area; 1109
http://dbpedia.org/resource/Antonin_Scalia; 1102
http://dbpedia.org/resource/Game; 1091
http://dbpedia.org/resource/Program_management; 1043
http://dbpedia.org/resource/Trump; 1008
http://dbpedia.org/resource/Death; 981
http://dbpedia.org/resource/Workweek_and_weekend; 958
http://dbpedia.org/resource/Barack_Obama; 954
http://dbpedia.org/resource/Child; 947
http://dbpedia.org/resource/Supreme_Court_of_the_United_States; 945
http://dbpedia.org/resource/Official; 940
http://dbpedia.org/resource/News; 939
http://dbpedia.org/resource/Weather; 933
http://dbpedia.org/resource/Tuesday; 885
http://dbpedia.org/resource/People; 884
http://dbpedia.org/resource/Water; 881
http://dbpedia.org/resource/Snow; 873
http://dbpedia.org/resource/Road; 858
http://dbpedia.org/resource/Team; 840
http://dbpedia.org/resource/Night; 840
http://dbpedia.org/resource/Park; 824
http://dbpedia.org/resource/County_(United_States); 809
http://dbpedia.org/resource/Family; 804
http://dbpedia.org/resource/Judge; 785
http://dbpedia.org/resource/Health; 782
http://dbpedia.org/resource/Chapeau; 781
http://dbpedia.org/resource/Bus; 754
http://dbpedia.org/resource/Tax; 752
http://dbpedia.org/resource/Friday; 746
http://dbpedia.org/resource/Officer_(armed_forces); 744
http://dbpedia.org/resource/Community; 744
http://dbpedia.org/resource/Location_(geography); 743
http://dbpedia.org/resource/Saturday; 739
http://dbpedia.org/resource/Film; 726
http://dbpedia.org/resource/Political_campaign; 716
http://dbpedia.org/resource/Restaurant; 708
http://dbpedia.org/resource/Dog; 706
http://dbpedia.org/resource/Teacher; 672
http://dbpedia.org/resource/University; 668
http://dbpedia.org/resource/Council; 664
http://dbpedia.org/resource/Monday; 663
http://dbpedia.org/resource/Super_Bowl; 656
http://dbpedia.org/resource/Prison; 653
http://dbpedia.org/resource/Senate; 651
http://dbpedia.org/resource/Job; 651
http://dbpedia.org/resource/Clothing; 647
http://dbpedia.org/resource/Republican_Party_(United_States); 636
http://dbpedia.org/resource/Lake; 633
http://dbpedia.org/resource/Season_(sports); 628
http://dbpedia.org/resource/Beach; 628
http://dbpedia.org/resource/Street; 624
http://dbpedia.org/resource/Project; 620
http://dbpedia.org/resource/Food; 620
http://dbpedia.org/resource/Caucus; 620
http://dbpedia.org/resource/Wednesday; 619
http://dbpedia.org/resource/U.S._state; 619
http://dbpedia.org/resource/Month; 617
http://dbpedia.org/resource/Musical_ensemble; 604
http://dbpedia.org/resource/Football; 604
http://dbpedia.org/resource/Donald_Trump; 598
http://dbpedia.org/resource/Court; 595
http://dbpedia.org/resource/Lord's_Day; 587
http://dbpedia.org/resource/Drug; 583
http://dbpedia.org/resource/Car; 578
http://dbpedia.org/resource/Thursday; 576
http://dbpedia.org/resource/Legislator; 575
http://dbpedia.org/resource/Valley; 569
http://dbpedia.org/resource/Winter; 566
http://dbpedia.org/resource/Athletics_(sport); 564
http://dbpedia.org/resource/Law; 560
http://dbpedia.org/resource/Iowa; 556
http://dbpedia.org/resource/Lawsuit; 555
http://dbpedia.org/resource/Storm; 551
http://dbpedia.org/resource/San_people; 550
http://dbpedia.org/resource/Sander; 544
http://dbpedia.org/resource/Murder; 544
http://dbpedia.org/resource/Ordinal_number; 538
http://dbpedia.org/resource/Mayor; 537
http://dbpedia.org/resource/Candidate_(degree); 536
http://dbpedia.org/resource/Company; 531
http://dbpedia.org/resource/Service_(economics); 527
http://dbpedia.org/resource/Hillary_Rodham_Clinton; 517
http://dbpedia.org/resource/Police_officer; 515
http://dbpedia.org/resource/Town; 508
http://dbpedia.org/resource/Military_designation_of_days_and_hours; 506
http://dbpedia.org/resource/Texas; 504
http://dbpedia.org/resource/Bernie_Sanders; 502
http://dbpedia.org/resource/Election; 501
http://dbpedia.org/resource/Star; 499
http://dbpedia.org/resource/Tournament_(medieval); 495
http://dbpedia.org/resource/Editorial; 487
http://dbpedia.org/resource/Sheriffs_in_the_United_States; 483
http://dbpedia.org/resource/Downtown; 481
http://dbpedia.org/resource/Companies_law; 473
http://dbpedia.org/resource/Trial; 471
http://dbpedia.org/resource/Player_(game); 470
http://dbpedia.org/resource/Letter_(message); 468
http://dbpedia.org/resource/District_(China); 468
http://dbpedia.org/resource/Sanders_(surname); 460
http://dbpedia.org/resource/Gun; 460
http://dbpedia.org/resource/Hospital; 457
http://dbpedia.org/resource/Hall; 456
http://dbpedia.org/resource/New_York_City; 454
http://dbpedia.org/resource/Bernie_(given_name); 453
http://dbpedia.org/resource/March; 447
http://dbpedia.org/resource/Island; 443
http://dbpedia.org/resource/Florida; 443
http://dbpedia.org/resource/Art; 441
http://dbpedia.org/resource/Concert; 439
http://dbpedia.org/resource/Pope; 434
http://dbpedia.org/resource/Money; 434
http://dbpedia.org/resource/Mode_(literature); 433
http://dbpedia.org/resource/California; 433
http://dbpedia.org/resource/Super_Bowl_50; 431
http://dbpedia.org/resource/District; 428
http://dbpedia.org/resource/Opinion_poll; 427
http://dbpedia.org/resource/Cancer; 426
http://dbpedia.org/resource/Traffic; 425
http://dbpedia.org/resource/Archaeological_record; 423
http://dbpedia.org/resource/Preppy; 420
http://dbpedia.org/resource/Engagement_(military); 418
http://dbpedia.org/resource/Music; 417
http://dbpedia.org/resource/Power_(social_and_political); 409
http://dbpedia.org/resource/Argumentation_theory; 407
http://dbpedia.org/resource/Didactic_method; 405
http://dbpedia.org/resource/Iowa_people; 401
http://dbpedia.org/resource/Infant; 401
http://dbpedia.org/resource/Arrest; 399
http://dbpedia.org/resource/Tech_(mascot); 397
http://dbpedia.org/resource/Love; 396
http://dbpedia.org/resource/River; 394
http://dbpedia.org/resource/Justice_(virtue); 391
http://dbpedia.org/resource/Campus; 389
http://dbpedia.org/resource/Newspaper; 387
http://dbpedia.org/resource/Accolade; 384
http://dbpedia.org/resource/Hilary_(name); 382
http://dbpedia.org/resource/Budget; 381
http://dbpedia.org/resource/Playoffs; 377
http://dbpedia.org/resource/South_Carolina; 372
http://dbpedia.org/resource/Listing_(computer); 368
http://dbpedia.org/resource/Province; 364
http://dbpedia.org/resource/Political_party; 364
http://dbpedia.org/resource/East; 364
http://dbpedia.org/resource/Railroad_car; 362
http://dbpedia.org/resource/Committee; 359
http://dbpedia.org/resource/Ballot; 359
http://dbpedia.org/resource/Cannabis_(drug); 357
http://dbpedia.org/resource/Metropolis; 356
http://dbpedia.org/resource/Trump_(surname); 355
http://dbpedia.org/resource/Vowel_breaking; 354
http://dbpedia.org/resource/City_council; 353
http://dbpedia.org/resource/Author; 350
http://dbpedia.org/resource/Elevated_railway; 346
http://dbpedia.org/resource/Association_football; 346
http://dbpedia.org/resource/United_States_federal_executive_departments; 344
http://dbpedia.org/resource/Virus; 342
http://dbpedia.org/resource/Air_current; 341
http://dbpedia.org/resource/Rain; 333
http://dbpedia.org/resource/College; 332
http://dbpedia.org/resource/Academy_Awards; 331
http://dbpedia.org/resource/Crime; 330
http://dbpedia.org/resource/Lanthanum; 329
http://dbpedia.org/resource/Board_of_directors; 328
http://dbpedia.org/resource/Rights; 327
http://dbpedia.org/resource/Stadium; 324
http://dbpedia.org/resource/Public; 324
http://dbpedia.org/resource/National_Football_League; 324
http://dbpedia.org/resource/Government_agency; 322
http://dbpedia.org/resource/Advertising; 322
http://dbpedia.org/resource/New_Jersey; 319
http://dbpedia.org/resource/Apartment; 319
http://dbpedia.org/resource/Opinion; 317
http://dbpedia.org/resource/Victory; 315
http://dbpedia.org/resource/Thenar_eminence; 315
http://dbpedia.org/resource/Robbery; 315
http://dbpedia.org/resource/Market_(economics); 314
http://dbpedia.org/resource/Bay; 313
http://dbpedia.org/resource/Parent; 310
http://dbpedia.org/resource/Tornado; 308
http://dbpedia.org/resource/Vehicle; 307
http://dbpedia.org/resource/Ticket_(admission); 307
http://dbpedia.org/resource/Looking; 306
http://dbpedia.org/resource/Winter_storm; 305
http://dbpedia.org/resource/Rock_music; 303
http://dbpedia.org/resource/Mountain; 303
