Entity; Entity_Count
Donald_Trump; 2100
The_Police; 1985
Today_%28U.S._TV_program%29; 1951
Twitter; 1884
Prince_%28musician%29; 1402
Video; 1336
Woman; 1194
Help%21_%28album%29; 1016
2016; 1014
Bernie_Sanders; 910
Windows_Internet_Name_Service; 888
News_%28band%29; 867
Saturday; 846
Update_%28SQL%29; 813
PIC_microcontroller; 810
Hat; 793
Student; 769
Republican_Party_%28United_States%29; 664
Set_%28deity%29; 641
Suspect_%281987_film%29; 612
Shooting; 612
Priests_of_the_Sacred_Heart; 584
Friday_%281995_film%29; 579
United_States; 578
Home_%282015_animated_film%29; 570
Fan_%28person%29; 567
Bill_Clinton; 566
Check-in; 556
12-hour_clock; 555
Voting; 552
Crash_%282004_film%29; 550
This_Week_%28ABC_TV_series%29; 533
Tuesday; 528
Case_%28singer%29; 528
Rallying; 521
New_York; 517
Teen_film; 513
Softball; 509
Baseball; 503
Primary_election; 485
Restaurant; 484
Thursday; 482
Sunday; 479
Arrest; 464
Professional_employer_organization; 452
Business; 448
Hillary_Clinton; 441
Spring_%28season%29; 437
Editorial; 434
Monday; 430
Family_%28biology%29; 429
Lead_generation; 426
Wednesday; 423
Salary; 417
Facebook; 416
Debate; 416
Missing_%28film%29; 407
Candidate; 407
START_I; 403
Employment; 400
Lawsuit; 399
Community_%28TV_series%29; 393
Leadership; 391
Pre-exposure_prophylaxis; 378
Month; 378
Run_%28baseball%29; 377
Prison; 373
Honour; 372
California; 368
Kids_%28film%29; 367
Offers; 366
Associated_Press; 364
City_council; 363
Workweek_and_weekend; 362
Lead; 362
Barack_Obama; 361
Budget; 358
Girl; 357
Join_%28SQL%29; 356
Officer_%28armed_forces%29; 350
Allegation; 349
New_Jersey; 345
10_%28film%29; 344
Protest; 343
Study_skills; 342
The_Weather_Channel; 340
Star; 333
Death; 333
Glyphosate; 331
United_States_Senate; 326
Ohio; 322
Gun; 321
Live_%28band%29; 319
Tax; 318
Downtown; 318
Reading_%28process%29; 317
Annual_plant; 317
Cannabis_%28drug%29; 315
Florida; 314
Dog; 313
John_Kasich; 312
Driving_under_the_influence; 311
Heparin-induced_thrombocytopenia; 309
Celebrate%21; 309
Wisconsin; 306
Ted_Cruz; 306
Political_campaign; 306
Hearing; 306
Golden_State_Warriors; 305
Fundraising; 301
Sikh; 300
Million; 299
Law; 297
Meeting; 296
Adolescence; 296
Hit_%28baseball%29; 295
Work_%28physics%29; 294
Car; 294
Volunteering; 293
Concert; 293
Parent; 288
National_Football_League_draft; 288
April; 285
Retirement; 284
Game; 284
Texas; 281
Coach_%28sport%29; 281
Opinion; 279
Question; 277
Race_%28human_categorization%29; 276
Festival; 275
Sentenced; 273
Democratic_Party_%28United_States%29; 272
Association_football; 270
Starting_pitcher; 267
Accident; 261
Need; 260
Minnesota; 260
High_school; 259
15_%28number%29; 259
Bing; 258
The_Faces; 256
Por%2C_Armenia; 256
Man; 256
Hospital; 256
Signs_%28film%29; 254
Pennsylvania; 253
Outside_%28magazine%29; 253
Alabama; 252
House_%28TV_series%29; 251
Heroin; 251
North_Carolina; 250
Joba_Chamberlain; 250
Infant; 250
Change.org; 250
Column; 247
Mississippi; 246
Savannah%2C_Georgia; 244
Sport; 242
Drug; 242
President_of_the_United_States; 241
Veteran; 240
Green_Bay_Packers; 240
Supporter; 238
Career; 238
Prom; 236
Will_Smith; 235
Beat_%28music%29; 234
Victim_%281961_film%29; 233
Money; 233
Looking; 233
Education; 233
Delegate; 233
Utah; 232
Goes; 232
The_Latest_Buzz; 231
Running; 231
Gratuity; 231
Basketball; 231
Time_%28magazine%29; 229
Mom_%28TV_series%29; 229
Counties_of_Iran; 229
Board_of_education; 229
Traffic_%28band%29; 227
Storm; 227
Photograph; 227
Connecticut; 227
Murder; 226
Health; 226
Alleged_%28horse%29; 225
Conviction; 224
Book_of_Job; 224
Food; 223
Homelessness; 221
Cops_%28TV_series%29; 219
Campus; 216
Court; 215
Look_%28American_magazine%29; 213
Details_%28magazine%29; 213
Harriet_Tubman; 212
Indiana; 211
Apartment; 209
Athlete; 208
Transgender; 207
Try; 206
Contraction_%28grammar%29; 206
Track_and_field; 205
Earth_Day; 205
Diyarbak%C4%B1r; 205
Bathroom; 204
Rain; 203
Target_Corporation; 202
Illinois; 202
Zika_virus; 201
Maine; 201
Threat; 199
New_York_City; 199
Learning; 198
Hiking; 198
Speak_%28film%29; 191
Happiness; 191
Coachella_Valley_Music_and_Arts_Festival; 191
Villanova_University; 190
Mother; 190
Arizona; 190
Washington_%28state%29; 189
Gallery_%28magazine%29; 189
TOPS_Club; 188
Supreme_Court_of_the_United_States; 188
Par%C3%A1; 188
Masters_Tournament; 188
Ll; 188
Stabbing; 187
Proposal_%28business%29; 187
Miami; 187
Letter_%28alphabet%29; 186
Trial; 185
Sexual_assault; 185
Benefit_%28album%29; 182
Surprise_%28emotion%29; 181
San_Francisco; 181
Leaf; 180
Travel; 179
Indictment; 179
Favourite; 179
Virginia; 178
Expert; 178
Beer; 178
Ask.com; 178
12; 178
Traffic_collision; 177
Title; 177
Colorado; 177
Boy; 177
RT_%28TV_network%29; 176
Iowa; 176
Hundred_%28county_division%29; 176
Funding; 176
Share_%28finance%29; 175
Kobe_Bryant; 175
Roc_%28mythology%29; 174
Major_League_Baseball; 174
FY%C3%9CTCH; 174
Assault; 173
Sergeant; 172
Percentage; 172
Louisiana_State_University; 172
Homicide; 172
DC_Challenge; 172
Mahtab_Keramati; 171
Controversy; 171
Veto; 170
Good-morning; 170
Thought; 169
Crime; 169
20_%28number%29; 169
Superintendent_%28police%29; 167
Issues_%28band%29; 167
Internet_forum; 167
Family_%28US_Census%29; 167
11_%28number%29; 167
Merle_Haggard; 166
Experience; 166
Construction; 166
Serve_%28tennis%29; 165
Saint; 165
Crowd; 165
Augusta%2C_Georgia; 165
14_%28number%29; 165
Save_%28baseball%29; 164
Nashville%2C_Tennessee; 164
Library; 164
Baltimore; 164
University_of_Washington; 163
Summer; 163
Option_%28finance%29; 163
This_Morning_%28TV_programme%29; 162
Golf; 162
Competition; 162
Cat; 162
Lunch; 161
Tree; 160
Buffalo_Bills; 160
Dallas; 159
Address_%28geography%29; 159
16_%28number%29; 159
Staff_%28music%29; 158
Patience; 158
Need_to_know; 158
Rio_Grande_Valley; 156
Property; 156
National_Football_League; 156
Image; 156
Hosts_%28file%29; 156
Donation; 156
Stories_%28band%29; 155
Richmond%2C_Virginia; 155
Finally_%28CeCe_Peniston_song%29; 155
Fifty_Shades_of_Grey; 155
Customer; 155
Youth; 154
Topeka%2C_Kansas; 154
Safe; 154
Politics; 154
Success_%28magazine%29; 153
Snow; 153
Sioux_City%2C_Iowa; 153
Schedule; 153
Policy; 153
Expansi%C3%B3n_%28Spain%29; 153
Austin%2C_Texas; 153
This_Summer; 152
Resident; 151
Party; 151
Bond_%28finance%29; 151
30_%28number%29; 151
Wyoming; 150
Plant; 150
How-to; 150
Availability; 150
Rochester%2C_New_York; 149
Race_and_ethnicity_in_the_United_States_Census; 149
Key_%28lock%29; 149
Water; 148
Philadelphia; 148
Low_%28band%29; 148
Federal_Bureau_of_Investigation; 148
Chicago; 148
Rape; 147
Last_Night_%282010_film%29; 147
Hans-Dieter_Sues; 147
Gord_Bamford; 147
Chief_of_police; 147
Caught; 147
Cancer; 147
.se; 147
Uber_%28company%29; 146
Stephen_Curry; 146
Neighbourhood; 146
Chase_%28bank%29; 146
Quarterback; 145
Hurt_%28Nine_Inch_Nails_song%29; 145
Focus_%282015_film%29; 145
Delays; 145
Auburn_University; 145
Victory; 144
San_Francisco_Bay_Area; 144
Lot_%28biblical_person%29; 144
Goal; 144
Eye; 144
Seattle; 143
Redlands%2C_California; 143
Issue_%28legal%29; 143
Wanted_%282008_film%29; 142
The_Drop_%28film%29; 142
Pitcher; 142
Nebraska; 142
Cuts; 142
Salinas%2C_California; 141
Project; 140
Online_and_offline; 140
Hope; 140
Wildfire; 139
United_States_presidential_election; 139
Scholarship; 139
Gift; 139
Fun_%28band%29; 139
Felony; 139
Dayton%2C_Ohio; 139
Tennessee; 138
Fine_%28penalty%29; 138
Minimum_wage; 137
Lost_%28TV_series%29; 137
Country; 137
Computer_file; 137
Winner_%28band%29; 136
Ford_Probe; 136
Church_%28building%29; 136
Arizona%27s_Instrument_to_Measure_Standards; 136
September_11_attacks; 135
Helping_behavior; 135
United_States_presidential_primary; 134
Set_%28mathematics%29; 134
Omaha%2C_Nebraska; 134
History; 134
ConocoPhillips; 134
57_%28number%29; 134
Kentucky; 133
Cuba; 133
Beats_Electronics; 133
Medical_cannabis; 132
Decision-making; 132
University_of_North_Dakota; 131
Strike_action; 131
San_Francisco_Giants; 131
Royals_%28song%29; 131
Planning; 131
Graduation; 131
They; 130
San_Jose%2C_California; 130
Louisiana; 130
Kansas; 130
Committee; 130
Art; 130
1%2C000%2C000%2C000; 130
Unmanned_aerial_vehicle; 129
Tourism; 129
Music; 129
Autism; 129
Yesterday_%28Beatles_song%29; 128
Staten_Island; 128
Put_option; 128
Opening_Day; 128
Major; 128
Highlights_for_Children; 128
Safety; 127
Farm; 127
Elementary_%28TV_series%29; 127
Wind; 126
Montana; 126
Mand_%28psychology%29; 126
Boost_Mobile; 126
Oakland%2C_California; 125
OK; 125
Course_%28navigation%29; 125
Ceo_%28musician%29; 125
Methamphetamine; 124
Drive_%282011_film%29; 124
