NDCG, ranking_relatedness20.csv, ranking_relative_relatedness20.csv, ranking_relativeness20.csv, ranking_time_relatedness20.csv, ranking_time_relative_relatedness20.csv, ranking_time_relativeness20.csv, ranking_timeliness20.csv
@5, 0.9444537180991301, 0.42765347960723, 0.21657937639662073, 0.9444537180991301, 0.42765347960723, 0.21657937639662073, 0.2798465179505032
@10, 0.8782365184740146, 0.6070449151053978, 0.3100171421988502, 0.8782365184740146, 0.6070449151053978, 0.3100171421988502, 0.4211954419169803
@20, 0.9390633147615864, 0.6761988769573596, 0.5789031591484445, 0.9390633147615864, 0.6761988769573596, 0.5789031591484445, 0.6685934217075662
end, 0.9508450669374473, 0.7835613460111798, 0.6809652520130921, 0.9508450669374473, 0.7835613460111798, 0.6809652520130921, 0.7463013963528545

