NDCG, ranking_relatedness21.csv, ranking_relative_relatedness21.csv, ranking_relativeness21.csv, ranking_time_relatedness21.csv, ranking_time_relative_relatedness21.csv, ranking_time_relativeness21.csv, ranking_timeliness21.csv
@5, 0.4647145464447495, 0.4647145464447495, 0.4596683713412234, 0.4596683713412234, 0.5092595013431674, 0.5092595013431674, 0.505474889450559
@10, 0.44949869887360716, 0.46603222964570146, 0.4604310107096414, 0.7729120122223836, 0.4689544492618801, 0.45460205967479167, 0.7263779404511344
@20, 0.7157208597336324, 0.6970581724858976, 0.6850235547413502, 0.7759866293414651, 0.7231315403779229, 0.7099837202570008, 0.7222887482023268
end, 0.7773376620308685, 0.7670176561495883, 0.7542408663242087, 0.8417527820644344, 0.7956524081858818, 0.7922286713453152, 0.8332393811063539

